year,score,group,score_type,dataset
2011,51.43253518418824,Crustacean,f,f_2
2012,51.44398064694878,Crustacean,f,f_2
2013,51.27557039369983,Crustacean,f,f_2
2014,51.48287300848173,Crustacean,f,f_2
2015,51.48301230705967,Crustacean,f,f_2
2016,51.49860676740326,Crustacean,f,f_2
2017,51.52362642334698,Crustacean,f,f_2
2018,51.0794707293423,Crustacean,f,f_2
2019,50.90514449935772,Crustacean,f,f_2
2020,50.85687627717375,Crustacean,f,f_2
2021,50.88746222600269,Crustacean,f,f_2
2022,50.92367851057696,Crustacean,f,f_2
2023,50.91039263598558,Crustacean,f,f_2
1950,52.239285215848604,Bivalve,f,f_2
1951,52.21871411553066,Bivalve,f,f_2
1952,52.22157280853751,Bivalve,f,f_2
1953,52.19360441465281,Bivalve,f,f_2
1954,52.22304716127103,Bivalve,f,f_2
1955,52.19572453433378,Bivalve,f,f_2
1956,52.21126663256191,Bivalve,f,f_2
1957,52.227901219065174,Bivalve,f,f_2
1958,52.22870541501899,Bivalve,f,f_2
1959,52.22517775289497,Bivalve,f,f_2
1960,52.23462596915308,Bivalve,f,f_2
1961,52.22331009696361,Bivalve,f,f_2
1962,52.24420107347227,Bivalve,f,f_2
1963,52.26285997544199,Bivalve,f,f_2
1964,52.23993270425056,Bivalve,f,f_2
1965,52.27165964410648,Bivalve,f,f_2
1966,52.274386486864366,Bivalve,f,f_2
1967,52.28094055193564,Bivalve,f,f_2
1968,52.22091460950761,Bivalve,f,f_2
1969,52.204151147574755,Bivalve,f,f_2
1970,52.37866439058598,Bivalve,f,f_2
1971,52.3722342007202,Bivalve,f,f_2
1972,52.334778717167204,Bivalve,f,f_2
1973,52.422845626712856,Bivalve,f,f_2
1974,52.548609838108206,Bivalve,f,f_2
1975,52.40526803405266,Bivalve,f,f_2
1976,52.38132347111152,Bivalve,f,f_2
1977,52.429872521422176,Bivalve,f,f_2
1978,52.40651311523111,Bivalve,f,f_2
1979,52.29354209342364,Bivalve,f,f_2
1980,52.380224173640094,Bivalve,f,f_2
1981,52.30412666883939,Bivalve,f,f_2
1982,52.29592368862673,Bivalve,f,f_2
1983,52.25582086831092,Bivalve,f,f_2
1984,52.21986450431059,Bivalve,f,f_2
1985,52.19112773074052,Bivalve,f,f_2
1986,52.15048981942833,Bivalve,f,f_2
1987,52.0564144349553,Bivalve,f,f_2
1988,52.07173850284291,Bivalve,f,f_2
1989,51.88558406433411,Bivalve,f,f_2
1990,51.76261313507103,Bivalve,f,f_2
1991,51.60580724354086,Bivalve,f,f_2
1992,51.106721746785034,Bivalve,f,f_2
1993,50.75078485504792,Bivalve,f,f_2
1994,50.35858461845118,Bivalve,f,f_2
1995,50.58050054350532,Bivalve,f,f_2
1996,50.61400618846052,Bivalve,f,f_2
1997,50.451799419753854,Bivalve,f,f_2
1998,50.433718085215204,Bivalve,f,f_2
1999,50.14960860863926,Bivalve,f,f_2
2000,50.27223667606063,Bivalve,f,f_2
2001,50.07954255296407,Bivalve,f,f_2
2002,49.99753688638894,Bivalve,f,f_2
2003,49.97208115900027,Bivalve,f,f_2
2004,49.81254434233788,Bivalve,f,f_2
2005,49.72134613262725,Bivalve,f,f_2
2006,49.65785379927774,Bivalve,f,f_2
2007,49.64932496598667,Bivalve,f,f_2
2008,49.60167267410615,Bivalve,f,f_2
2009,49.559955231684654,Bivalve,f,f_2
2010,49.479215289266165,Bivalve,f,f_2
2011,49.34994150204862,Bivalve,f,f_2
2012,49.298094921595784,Bivalve,f,f_2
2013,49.265799997331236,Bivalve,f,f_2
2014,49.28491883026295,Bivalve,f,f_2
2015,49.24895910812774,Bivalve,f,f_2
2016,49.22235358472173,Bivalve,f,f_2
2017,49.17077152791473,Bivalve,f,f_2
2018,49.28148728205533,Bivalve,f,f_2
2019,49.359242936557266,Bivalve,f,f_2
2020,49.265702202062954,Bivalve,f,f_2
2021,49.25003350246199,Bivalve,f,f_2
2022,49.22408430821689,Bivalve,f,f_2
2023,50.971055479845226,Bivalve,f,f_2
1950,48.72013561734996,All,f,f_3
1951,49.044164384372465,All,f,f_3
1952,49.13899526447214,All,f,f_3
1953,49.2645616590416,All,f,f_3
1954,49.15274948363751,All,f,f_3
1955,49.20033490096747,All,f,f_3
1956,49.1589972531792,All,f,f_3
1957,49.28753413512217,All,f,f_3
1958,49.49949111251685,All,f,f_3
1959,49.29028353411727,All,f,f_3
1960,49.08483019727906,All,f,f_3
1961,48.920323513511065,All,f,f_3
1962,48.94086250456816,All,f,f_3
1963,48.941707164431136,All,f,f_3
1964,48.8551745485133,All,f,f_3
1965,48.84163843217682,All,f,f_3
1966,48.77928486149961,All,f,f_3
1967,48.68081612261424,All,f,f_3
1968,48.70631540484878,All,f,f_3
1969,48.65450443149162,All,f,f_3
1970,48.64936320291091,All,f,f_3
1971,48.586467897194694,All,f,f_3
1972,48.457677253189615,All,f,f_3
1973,48.48786884548126,All,f,f_3
1974,48.491614429312115,All,f,f_3
1975,48.4524033092683,All,f,f_3
1976,48.46486562909759,All,f,f_3
1977,48.444569863931875,All,f,f_3
1978,48.418872431130666,All,f,f_3
1979,48.3702949370212,All,f,f_3
1980,48.48606909448428,All,f,f_3
1981,48.55811670193465,All,f,f_3
1982,48.61580817730905,All,f,f_3
1983,48.641726732379674,All,f,f_3
1984,48.499808282314504,All,f,f_3
1985,48.496039938573254,All,f,f_3
1986,48.408535547959566,All,f,f_3
1987,48.276931517152406,All,f,f_3
1988,48.20407093481459,All,f,f_3
1989,48.27321615980491,All,f,f_3
1990,48.16947833996018,All,f,f_3
1991,48.13694007167799,All,f,f_3
1992,48.15534372941482,All,f,f_3
1993,48.07850155503609,All,f,f_3
1994,47.9940341768313,All,f,f_3
1995,47.92756641347451,All,f,f_3
1996,47.92108839796453,All,f,f_3
1997,47.84558632483067,All,f,f_3
1998,47.77473353236492,All,f,f_3
1999,47.66039428635183,All,f,f_3
2000,47.58814593123691,All,f,f_3
2001,47.58767390287432,All,f,f_3
2002,47.608000692874576,All,f,f_3
2003,47.689125085881244,All,f,f_3
2004,47.8585675354532,All,f,f_3
2005,47.93856962530945,All,f,f_3
2006,47.926590781445334,All,f,f_3
2007,47.92350854769043,All,f,f_3
2008,47.87291262425653,All,f,f_3
2009,47.94745513550333,All,f,f_3
2010,48.016095076416114,All,f,f_3
2011,47.94971327609598,All,f,f_3
2012,47.88801787002031,All,f,f_3
2013,47.9481254639602,All,f,f_3
2014,47.95238515024474,All,f,f_3
2015,48.00221729482576,All,f,f_3
2016,48.072233015330255,All,f,f_3
2017,48.0841001364855,All,f,f_3
2018,48.06348344180547,All,f,f_3
2019,48.04028619934085,All,f,f_3
2020,47.97836350745938,All,f,f_3
2021,47.97881540974849,All,f,f_3
2022,48.067880331393035,All,f,f_3
2023,48.10083209803424,All,f,f_3
1950,48.06019360301629,Finfish,f,f_3
1951,48.472255126330595,Finfish,f,f_3
1952,48.61093928717881,Finfish,f,f_3
1953,48.77002401693951,Finfish,f,f_3
1954,48.78566902450122,Finfish,f,f_3
1955,48.87432741327852,Finfish,f,f_3
1956,48.840069019153226,Finfish,f,f_3
1957,49.07652186032836,Finfish,f,f_3
1958,49.333426695462144,Finfish,f,f_3
1959,49.22181248818902,Finfish,f,f_3
1960,49.03446253530711,Finfish,f,f_3
1961,48.81895069863125,Finfish,f,f_3
1962,48.79291461134323,Finfish,f,f_3
1963,48.75754014789724,Finfish,f,f_3
1964,48.71429685177292,Finfish,f,f_3
1965,48.73322880027258,Finfish,f,f_3
1966,48.699791279089546,Finfish,f,f_3
1967,48.51595568357691,Finfish,f,f_3
1968,48.523011247855585,Finfish,f,f_3
1969,48.55153394943062,Finfish,f,f_3
1970,48.511381684159694,Finfish,f,f_3
1971,48.426616939676194,Finfish,f,f_3
1972,48.181292026592004,Finfish,f,f_3
1973,48.15326102068794,Finfish,f,f_3
1974,48.16525421946018,Finfish,f,f_3
1975,48.103862371354886,Finfish,f,f_3
1976,48.1150760564536,Finfish,f,f_3
1977,48.09594125587434,Finfish,f,f_3
1978,48.11483360512727,Finfish,f,f_3
1979,48.087860417334525,Finfish,f,f_3
1980,48.254664681204865,Finfish,f,f_3
1981,48.38180816821444,Finfish,f,f_3
1982,48.499344004571334,Finfish,f,f_3
1983,48.55764164538001,Finfish,f,f_3
1984,48.35853650641375,Finfish,f,f_3
1985,48.38455722895781,Finfish,f,f_3
1986,48.251184145580446,Finfish,f,f_3
1987,48.07854683810445,Finfish,f,f_3
1988,47.986686640361434,Finfish,f,f_3
1989,48.133840462573545,Finfish,f,f_3
1990,48.00305961555429,Finfish,f,f_3
1991,47.94609255651084,Finfish,f,f_3
1992,48.00326940995029,Finfish,f,f_3
1993,47.94193370251998,Finfish,f,f_3
1994,47.83910216112557,Finfish,f,f_3
1995,47.748719545939075,Finfish,f,f_3
1996,47.74777253043085,Finfish,f,f_3
1997,47.647736789834426,Finfish,f,f_3
1998,47.55823364775486,Finfish,f,f_3
1999,47.43226614704812,Finfish,f,f_3
2000,47.35136418407342,Finfish,f,f_3
2001,47.32195460422443,Finfish,f,f_3
2002,47.27993115215759,Finfish,f,f_3
2003,47.13791965114836,Finfish,f,f_3
2004,47.28253168786836,Finfish,f,f_3
2005,47.3287508974297,Finfish,f,f_3
2006,47.237779934553934,Finfish,f,f_3
2007,47.23335794191483,Finfish,f,f_3
2008,47.24239221216656,Finfish,f,f_3
2009,47.35588938744886,Finfish,f,f_3
2010,47.428140692222854,Finfish,f,f_3
2011,47.27103448673637,Finfish,f,f_3
2012,47.15752868364882,Finfish,f,f_3
2013,47.24687203049828,Finfish,f,f_3
2014,47.20926082943402,Finfish,f,f_3
2015,47.2869677549263,Finfish,f,f_3
2016,47.34257158386645,Finfish,f,f_3
2017,47.3077542166876,Finfish,f,f_3
2018,47.34151033315572,Finfish,f,f_3
2019,47.23609682467951,Finfish,f,f_3
2020,47.107371353702206,Finfish,f,f_3
2021,47.07125228547169,Finfish,f,f_3
2022,47.10527670024617,Finfish,f,f_3
2023,47.14027657689404,Finfish,f,f_3
1950,48.500696943778884,Algae,f,f_3
1951,48.50081829543005,Algae,f,f_3
1952,48.436250977293525,Algae,f,f_3
1953,48.45467209157634,Algae,f,f_3
1954,48.4315436673175,Algae,f,f_3
1955,48.38991631514908,Algae,f,f_3
1956,48.37695500260682,Algae,f,f_3
1957,48.325338756252336,Algae,f,f_3
1958,48.245505985344856,Algae,f,f_3
1959,48.075827517692275,Algae,f,f_3
1960,48.04056534363236,Algae,f,f_3
1961,48.06545035958171,Algae,f,f_3
1962,48.07047986979494,Algae,f,f_3
1963,48.06298111263542,Algae,f,f_3
1964,48.0219519743791,Algae,f,f_3
1965,48.030092019340785,Algae,f,f_3
1966,48.05636502171619,Algae,f,f_3
1967,48.103065692132894,Algae,f,f_3
1968,48.152112639328855,Algae,f,f_3
1969,48.08728202087278,Algae,f,f_3
1970,48.153778474589686,Algae,f,f_3
1971,48.216239954500445,Algae,f,f_3
1972,48.20616736697929,Algae,f,f_3
1973,48.31373455869988,Algae,f,f_3
1974,48.35948891105095,Algae,f,f_3
1975,48.27804149913392,Algae,f,f_3
1976,48.327678699793246,Algae,f,f_3
1977,48.299042092138336,Algae,f,f_3
1978,48.24738461872763,Algae,f,f_3
1979,48.237379683687706,Algae,f,f_3
1980,48.25627645839309,Algae,f,f_3
1981,48.30019511743551,Algae,f,f_3
1982,48.27919547468357,Algae,f,f_3
1983,48.286375651374954,Algae,f,f_3
1984,48.27783798934127,Algae,f,f_3
1985,48.24699480471341,Algae,f,f_3
1986,48.29290867416352,Algae,f,f_3
1987,48.279967120024295,Algae,f,f_3
1988,48.24987605100027,Algae,f,f_3
1989,48.228138413831466,Algae,f,f_3
1990,48.23449753988225,Algae,f,f_3
1991,48.243602165316744,Algae,f,f_3
1992,48.21418571875933,Algae,f,f_3
1993,48.186233173110296,Algae,f,f_3
1994,48.240610020516705,Algae,f,f_3
1995,48.23558966704873,Algae,f,f_3
1996,48.23135266127142,Algae,f,f_3
1997,48.24758355144438,Algae,f,f_3
1998,48.227954257000356,Algae,f,f_3
1999,48.200027789651045,Algae,f,f_3
2000,48.24993037212153,Algae,f,f_3
2001,48.300070969735266,Algae,f,f_3
2002,48.326310773948414,Algae,f,f_3
2003,48.58755857252355,Algae,f,f_3
2004,48.71972988179414,Algae,f,f_3
2005,48.73766634226301,Algae,f,f_3
2006,48.74794846133378,Algae,f,f_3
2007,48.784349261579884,Algae,f,f_3
2008,48.80678827778705,Algae,f,f_3
2009,48.862857917447066,Algae,f,f_3
2010,48.86902456813938,Algae,f,f_3
2011,48.94029430101218,Algae,f,f_3
2012,49.03317034300558,Algae,f,f_3
2013,49.12247470464105,Algae,f,f_3
2014,49.01904797542148,Algae,f,f_3
2015,48.995678212449135,Algae,f,f_3
2016,49.06313567614295,Algae,f,f_3
2017,49.04938353986445,Algae,f,f_3
2018,48.95851456191404,Algae,f,f_3
2019,49.080916992992975,Algae,f,f_3
2020,49.13466863437822,Algae,f,f_3
2021,49.16450356149522,Algae,f,f_3
2022,49.44054236563325,Algae,f,f_3
2023,49.24039826885116,Algae,f,f_3
1950,40.88922218782935,Crustacean,f,f_3
1951,40.94101601281179,Crustacean,f,f_3
1952,40.67677061296073,Crustacean,f,f_3
1953,40.67765413663631,Crustacean,f,f_3
1954,40.67703360161333,Crustacean,f,f_3
1955,40.67765413663631,Crustacean,f,f_3
1956,41.379578532401325,Crustacean,f,f_3
1957,41.2412552405249,Crustacean,f,f_3
1958,41.28309135952063,Crustacean,f,f_3
1959,41.06460230717559,Crustacean,f,f_3
1960,40.96094632735052,Crustacean,f,f_3
1961,41.113024063354715,Crustacean,f,f_3
1962,40.856045047423734,Crustacean,f,f_3
1963,40.47361838633043,Crustacean,f,f_3
1964,40.58640722779176,Crustacean,f,f_3
1965,40.9069946957324,Crustacean,f,f_3
1966,41.18271985299474,Crustacean,f,f_3
1967,41.493326406044076,Crustacean,f,f_3
1968,42.150277123823024,Crustacean,f,f_3
1969,43.133025142432615,Crustacean,f,f_3
1970,43.46249776146182,Crustacean,f,f_3
1971,43.20437821837917,Crustacean,f,f_3
1972,43.66676121181909,Crustacean,f,f_3
1973,44.373340198182504,Crustacean,f,f_3
1974,44.74399137644607,Crustacean,f,f_3
1975,45.23730766952572,Crustacean,f,f_3
1976,45.19676999916489,Crustacean,f,f_3
1977,45.55949698898301,Crustacean,f,f_3
1978,45.89411303024567,Crustacean,f,f_3
1979,45.278320331888104,Crustacean,f,f_3
1980,46.79744979623688,Crustacean,f,f_3
1981,46.58225816785638,Crustacean,f,f_3
1982,47.32386355473413,Crustacean,f,f_3
1983,47.91925375228495,Crustacean,f,f_3
1984,47.48584934402436,Crustacean,f,f_3
1985,46.88880988784582,Crustacean,f,f_3
1986,46.82453602132121,Crustacean,f,f_3
1987,47.2671709560171,Crustacean,f,f_3
1988,47.51804530938221,Crustacean,f,f_3
1989,47.019288018711194,Crustacean,f,f_3
1990,47.04337631291029,Crustacean,f,f_3
1991,47.210102784084256,Crustacean,f,f_3
1992,47.11319499350406,Crustacean,f,f_3
1993,46.47769134859158,Crustacean,f,f_3
1994,46.37220135150343,Crustacean,f,f_3
1995,46.48096917459458,Crustacean,f,f_3
1996,46.525745991338546,Crustacean,f,f_3
1997,46.71986748066893,Crustacean,f,f_3
1998,46.8204352985029,Crustacean,f,f_3
1999,46.35625696455344,Crustacean,f,f_3
2000,46.28476187836662,Crustacean,f,f_3
2001,46.96195290279832,Crustacean,f,f_3
2002,47.91562452443445,Crustacean,f,f_3
2003,49.648871991400455,Crustacean,f,f_3
2004,50.30609194596308,Crustacean,f,f_3
2005,50.912336717313934,Crustacean,f,f_3
2006,51.39676581154781,Crustacean,f,f_3
2007,51.30453552714935,Crustacean,f,f_3
2008,50.80901374971771,Crustacean,f,f_3
2009,50.63499579174057,Crustacean,f,f_3
2010,51.07256633750346,Crustacean,f,f_3
2011,51.29172396680791,Crustacean,f,f_3
2012,51.29949589428211,Crustacean,f,f_3
2013,51.148281268456806,Crustacean,f,f_3
2014,51.3507470124349,Crustacean,f,f_3
2015,51.36687676183393,Crustacean,f,f_3
2016,51.44674095527733,Crustacean,f,f_3
2017,51.569713900262144,Crustacean,f,f_3
2018,51.25802206157106,Crustacean,f,f_3
2019,51.18163926760278,Crustacean,f,f_3
2020,51.189473204341525,Crustacean,f,f_3
2021,51.24143282553607,Crustacean,f,f_3
2022,51.3086500273893,Crustacean,f,f_3
2023,51.29716548630822,Crustacean,f,f_3
